Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0312999999999981;EURUSD;744;SSIStochStrategy;0,22;0,08;180;360;0,14;158;-0,0154999999999981;-0,0154999999999981;0,518987341772152;0,430379746835443;-9,81012658227726E-05;-0,000499999999999938;5,09677419354839;0,461538461538462;208;72;32;53;
-0,0412000000000008;EURUSD;744;SSIStochStrategy;0,22;0,12;210;300;0,03;319;-0,00930000000000075;-0,0195999999999996;0,529780564263323;0,210031347962382;-2,91536050156763E-05;-0,000300000000000024;10,2903225806452;0,333333333333333;79;35;34;250;
-0,0279999999999999;EURUSD;744;SSIStochStrategy;0,21;0,17;180;180;0,08;272;-0,000799999999999912;-0,0121999999999991;0,569852941176471;0,363970588235294;-2,94117647058791E-06;-2,58064516129004E-05;8,7741935483871;0,416666666666667;118;65;57;149;
-0,0367000000000004;EURUSD;744;SSIStochStrategy;0,23;0,1;60;240;0,05;400;0,00329999999999964;-0,00580000000000136;0,51;0,395;8,24999999999909E-06;0,000106451612903214;12,9032258064516;0,416666666666667;52;185;18;197;
-0,0070999999999995;EURUSD;744;SSIStochStrategy;0,23;0,16;60;420;0,16;266;0,0195000000000005;-0,00259999999999949;0,548872180451128;0,518796992481203;7,33082706766937E-05;0,000629032258064533;8,58064516129032;0,75;108;223;17;25;
0,0031000000000004;EURUSD;744;SSIStochStrategy;0,24;0,2;60;600;0,14;257;0,0288000000000004;0;0,517509727626459;0,513618677042802;0,00011206225680934;0,000929032258064528;8,29032258064516;0,615384615384615;96;204;21;32;
-0,0018999999999994;EURUSD;744;SSIStochStrategy;0,3;0,22;90;1080;0,1;185;0,0166000000000006;-0,00109999999999988;0,491891891891892;0,491891891891892;8,97297297297331E-05;0,000535483870967762;5,96774193548387;0,75;117;121;11;53;
0,0070999999999997;EURUSD;744;SSIStochStrategy;0,3;0,22;60;480;0,1;282;0,0352999999999997;-0,00109999999999988;0,517730496453901;0,528368794326241;0,000125177304964538;0,00113870967741934;9,09677419354839;0,666666666666667;80;206;13;62;
0,003700000000004;EURUSD;744;SSIStochStrategy;0,22;0,16;150;540;0,08;202;0,023900000000004;-0,000799999999999912;0,554455445544555;0,450495049504951;0,000118316831683188;0,000770967741935614;6,51612903225806;0,666666666666667;142;74;35;93;
-0,0163999999999997;EURUSD;744;SSIStochStrategy;0,05;0,1;210;780;0,26;160;-0,000399999999999734;-0,0173999999999996;0,50625;0,7625;-2,49999999999834E-06;-1,2903225806443E-05;5,16129032258065;0,538461538461538;164;32;114;14;
