Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
-9,99999999998806E-05;USDCHF;168;SSIStochStrategy;0,31;0,07;90;180;0,08;71;0,00700000000000012;-0,00570000000000015;0,52112676056338;0,323943661971831;9,85915492957763E-05;0,00100000000000002;10,1428571428571;68;41;4;25;
-0,00799999999999979;USDCHF;168;SSIStochStrategy;0,14;0,09;150;900;0,1;41;-0,00389999999999979;-0,00819999999999965;0,48780487804878;0,414634146341463;-9,51219512195071E-05;-0,000557142857142827;5,85714285714286;53;5;14;22;
-0,0289000000000004;USDCHF;168;SSIStochStrategy;0,08;0,18;30;120;0,05;187;-0,0102000000000004;-0,0182000000000008;0,491978609625668;0,347593582887701;-5,45454545454569E-05;-0,00145714285714292;26,7142857142857;18;69;37;81;
-0,00469999999999994;USDCHF;168;SSIStochStrategy;0,31;0,09;30;720;0,29;52;0,000500000000000056;-0,00380000000000003;0,519230769230769;0,519230769230769;9,61538461538569E-06;7,14285714285794E-05;7,42857142857143;87;52;0;0;
-0,00710000000000005;USDCHF;168;SSIStochStrategy;0,17;0,14;90;600;0,2;45;-0,00260000000000005;-0,0083000000000002;0,4;0,444444444444444;-5,77777777777788E-05;-0,000371428571428578;6,42857142857143;71;26;9;9;
-0,0108000000000004;USDCHF;168;SSIStochStrategy;0,04;0,12;30;420;0,23;90;-0,00180000000000036;-0,00710000000000022;0,377777777777778;0,522222222222222;-2,0000000000004E-05;-0,000257142857142908;12,8571428571429;21;46;42;2;
-0,00879999999999955;USDCHF;168;SSIStochStrategy;0,27;0,08;60;300;0,22;57;-0,00309999999999955;-0,00309999999999955;0,526315789473684;0,491228070175439;-5,43859649122728E-05;-0,000442857142857078;8,14285714285714;57;51;1;4;
-0,0197000000000003;USDCHF;168;SSIStochStrategy;0,05;0,11;150;660;0,06;87;-0,0110000000000003;-0,0112000000000004;0,540229885057471;0,436781609195402;-0,000126436781609199;-0,00157142857142862;12,4285714285714;24;2;38;47;
-0,0219000000000001;USDCHF;168;SSIStochStrategy;0,3;0,15;210;900;0,25;22;-0,0197000000000001;-0,0200000000000001;0,363636363636364;0,272727272727273;-0,000895454545454548;-0,00281428571428572;3,14285714285714;302;13;1;7;
-0,00610000000000019;USDCHF;168;SSIStochStrategy;0,25;0,19;60;600;0,26;48;-0,00130000000000019;-0,00539999999999996;0,395833333333333;0,4375;-2,70833333333373E-05;-0,000185714285714313;6,85714285714286;116;42;4;2;
-0,0187999999999995;USDCHF;168;SSIStochStrategy;0,06;0,09;150;60;0,21;85;-0,0102999999999995;-0,0102999999999995;0,517647058823529;0,623529411764706;-0,00012117647058823;-0,0014714285714285;12,1428571428571;72;21;46;17;
-0,00859999999999991;USDCHF;168;SSIStochStrategy;0,17;0,21;210;1020;0,25;27;-0,00589999999999991;-0,0102999999999998;0,259259259259259;0,444444444444444;-0,000218518518518515;-0,000842857142857129;3,85714285714286;238;12;8;7;
-0,00530000000000029;USDCHF;168;SSIStochStrategy;0,09;0,09;150;780;0,2;39;-0,00140000000000029;-0,00790000000000013;0,538461538461538;0,58974358974359;-3,58974358974433E-05;-0,000200000000000041;5,57142857142857;68;9;20;10;
