Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0022999999999997;USDCHF;744;SSIStochStrategy;0,03;0,13;150;540;0,31;285;0,0262000000000003;-0,0131999999999998;0,529824561403509;0,821052631578947;9,19298245614047E-05;0,000845161290322591;9,19354838709677;0,615384615384615;68;41;233;10;
-0,0169000000000004;USDCHF;744;SSIStochStrategy;0,07;0,11;210;660;0,13;208;0,00389999999999957;-0,0158000000000006;0,514423076923077;0,625;1,87499999999979E-05;0,000125806451612889;6,70967741935484;0,615384615384615;65;23;123;61;
-0,051000000000001;USDCHF;744;SSIStochStrategy;0,02;0,15;60;360;0,23;497;-0,00130000000000097;-0,0250000000000004;0,525150905432596;0,762575452716298;-2,61569416499189E-06;-4,19354838709989E-05;16,0322580645161;0,461538461538462;29;102;376;18;
-0,0162999999999993;USDCHF;744;SSIStochStrategy;0,29;0,2;120;1080;0,26;147;-0,00159999999999927;-0,00949999999999973;0,489795918367347;0,482993197278912;-1,08843537414916E-05;-5,16129032257829E-05;4,74193548387097;0,538461538461538;205;127;8;11;
-0,0442000000000003;USDCHF;744;SSIStochStrategy;0,12;0,09;30;1020;0,09;287;-0,0155000000000003;-0,0198000000000005;0,557491289198606;0,40418118466899;-5,4006968641116E-05;-0,000500000000000009;9,25806451612903;0,307692307692308;25;192;35;60;
-0,0112999999999998;USDCHF;744;SSIStochStrategy;0,22;0,14;60;900;0,18;214;0,0101000000000002;-0,00770000000000026;0,532710280373832;0,467289719626168;4,7196261682244E-05;0,00032580645161291;6,90322580645161;0,416666666666667;65;181;13;20;
-0,0309000000000003;USDCHF;744;SSIStochStrategy;0,27;0,19;120;120;0,29;229;-0,00800000000000034;-0,0215000000000002;0,572052401746725;0,414847161572052;-3,49344978165954E-05;-0,000258064516129043;7,38709677419355;0,384615384615385;172;192;19;17;
-0,0128000000000004;USDCHF;744;SSIStochStrategy;0,3;0,09;150;1080;0,16;123;-0,000500000000000389;-0,0160000000000002;0,560975609756098;0,463414634146341;-4,06504065040967E-06;-1,61290322580771E-05;3,96774193548387;0,461538461538462;134;70;15;38;
0,0211;USDCHF;744;SSIStochStrategy;0,1;0,09;180;480;0,28;158;0,0369;-0,00929999999999986;0,569620253164557;0,639240506329114;0,000233544303797469;0,00119032258064516;5,09677419354839;0,769230769230769;176;53;91;13;
-0,1409;USDCHF;744;SSIStochStrategy;0,29;0,21;90;120;0,03;690;-0,0718999999999997;-0,0718999999999997;0,526086956521739;0,169565217391304;-0,000104202898550724;-0,00231935483870967;22,258064516129;0,307692307692308;31;107;22;560;
-0,0259999999999994;USDCHF;744;SSIStochStrategy;0,16;0,19;210;1140;0,12;163;-0,00969999999999938;-0,0157999999999997;0,521472392638037;0,423312883435583;-5,95092024539839E-05;-0,000312903225806431;5,25806451612903;0,5;112;36;51;76;
-0,124800000000002;USDCHF;744;SSIStochStrategy;0,17;0,18;30;60;0,25;716;-0,0532000000000019;-0,0604000000000015;0,504189944134078;0,388268156424581;-7,43016759776563E-05;-0,00171612903225813;23,0967741935484;0,0833333333333333;46;677;29;10;
-0,0537000000000012;USDCHF;744;SSIStochStrategy;0,16;0,12;30;480;0,14;366;-0,0171000000000012;-0,0240000000000005;0,5;0,39344262295082;-4,67213114754132E-05;-0,000551612903225846;11,8064516129032;0,384615384615385;29;319;20;27;
0,0091999999999996;USDCHF;744;SSIStochStrategy;0,27;0,11;150;300;0,22;167;0,0258999999999996;-0,0105000000000001;0,508982035928144;0,491017964071856;0,000155089820359279;0,000835483870967729;5,38709677419355;0,75;211;120;24;22;
-0,0451000000000002;USDCHF;744;SSIStochStrategy;0,24;0,18;150;900;0,07;210;-0,0241000000000002;-0,0329000000000003;0,509523809523809;0,290476190476191;-0,000114761904761906;-0,000777419354838717;6,7741935483871;0,25;77;45;27;138;
-0,0829000000000009;USDCHF;744;SSIStochStrategy;0,17;0,1;180;600;0,03;359;-0,0470000000000009;-0,0495000000000009;0,565459610027855;0,139275766016713;-0,000130919220055713;-0,00151612903225809;11,5806451612903;0,307692307692308;33;16;37;306;
-0,0318000000000001;USDCHF;744;SSIStochStrategy;0,24;0,1;90;300;0,17;232;-0,00860000000000005;-0,0181999999999997;0,521551724137931;0,448275862068966;-3,70689655172416E-05;-0,000277419354838711;7,48387096774194;0,416666666666667;117;171;16;44;
